dataset	mismatches	cover_extension	island_of_exact_match	num_probes
human_papillomavirus_type_85	6	50	25	58
human_papillomavirus_type_85	7	0	25	127
human_papillomavirus_type_85	7	10	25	136
human_papillomavirus_type_85	7	20	25	102
human_papillomavirus_type_85	7	30	25	82
human_papillomavirus_type_85	7	40	25	76
human_papillomavirus_type_85	7	50	25	59
human_papillomavirus_type_85	8	0	25	125
human_papillomavirus_type_85	8	10	25	132
human_papillomavirus_type_85	8	20	25	104
human_papillomavirus_type_85	8	30	25	84
human_papillomavirus_type_85	8	40	25	76
human_papillomavirus_type_85	8	50	25	58
human_picobirnavirus	0	0	25	69
human_picobirnavirus	0	10	25	75
human_picobirnavirus	0	20	25	58
human_picobirnavirus	0	30	25	50
human_picobirnavirus	0	40	25	41
human_picobirnavirus	0	50	25	32
human_picobirnavirus	1	0	25	70
human_picobirnavirus	1	10	25	72
human_picobirnavirus	1	20	25	59
human_picobirnavirus	1	30	25	46
human_picobirnavirus	1	40	25	40
human_picobirnavirus	1	50	25	34
human_picobirnavirus	2	0	25	71
human_picobirnavirus	2	10	25	75
human_picobirnavirus	2	20	25	57
human_picobirnavirus	2	30	25	47
human_picobirnavirus	2	40	25	42
human_picobirnavirus	2	50	25	36
human_picobirnavirus	3	0	25	68
human_picobirnavirus	3	10	25	74
human_picobirnavirus	3	20	25	59
human_picobirnavirus	3	30	25	49
human_picobirnavirus	3	40	25	41
human_picobirnavirus	3	50	25	32
human_picobirnavirus	4	0	25	71
human_picobirnavirus	4	10	25	73
human_picobirnavirus	4	20	25	57
human_picobirnavirus	4	30	25	49
human_picobirnavirus	4	40	25	38
human_picobirnavirus	4	50	25	35
human_picobirnavirus	5	0	25	73
human_picobirnavirus	5	10	25	75
human_picobirnavirus	5	20	25	59
human_picobirnavirus	5	30	25	46
human_picobirnavirus	5	40	25	42
human_picobirnavirus	5	50	25	31
human_picobirnavirus	6	0	25	70
human_picobirnavirus	6	10	25	73
human_picobirnavirus	6	20	25	56
human_picobirnavirus	6	30	25	44
human_picobirnavirus	6	40	25	39
human_picobirnavirus	6	50	25	30
human_picobirnavirus	7	0	25	70
human_picobirnavirus	7	10	25	71
human_picobirnavirus	7	20	25	54
human_picobirnavirus	7	30	25	49
human_picobirnavirus	7	40	25	39
human_picobirnavirus	7	50	25	35
human_picobirnavirus	8	0	25	70
human_picobirnavirus	8	10	25	71
human_picobirnavirus	8	20	25	57
human_picobirnavirus	8	30	25	49
human_picobirnavirus	8	40	25	43
human_picobirnavirus	8	50	25	32
human_polyomavirus_1	0	0	25	1295
human_polyomavirus_1	0	10	25	811
human_polyomavirus_1	0	20	25	566
human_polyomavirus_1	0	30	25	438
human_polyomavirus_1	0	40	25	356
human_polyomavirus_1	0	50	25	294
human_polyomavirus_1	1	0	25	497
human_polyomavirus_1	1	10	25	329
human_polyomavirus_1	1	20	25	248
human_polyomavirus_1	1	30	25	193
human_polyomavirus_1	1	40	25	167
human_polyomavirus_1	1	50	25	144
human_polyomavirus_1	2	0	25	316
human_polyomavirus_1	2	10	25	216
human_polyomavirus_1	2	20	25	161
human_polyomavirus_1	2	30	25	134
human_polyomavirus_1	2	40	25	106
human_polyomavirus_1	2	50	25	94
human_polyomavirus_1	3	0	25	252
human_polyomavirus_1	3	10	25	163
human_polyomavirus_1	3	20	25	135
human_polyomavirus_1	3	30	25	103
human_polyomavirus_1	3	40	25	86
human_polyomavirus_1	3	50	25	78
human_polyomavirus_1	4	0	25	224
human_polyomavirus_1	4	10	25	146
human_polyomavirus_1	4	20	25	116
human_polyomavirus_1	4	30	25	92
human_polyomavirus_1	4	40	25	74
human_polyomavirus_1	4	50	25	70
human_polyomavirus_1	5	0	25	192
human_polyomavirus_1	5	10	25	138
human_polyomavirus_1	5	20	25	106
human_polyomavirus_1	5	30	25	85
human_polyomavirus_1	5	40	25	77
human_polyomavirus_1	5	50	25	64
human_polyomavirus_1	6	0	25	183
human_polyomavirus_1	6	10	25	128
human_polyomavirus_1	6	20	25	101
human_polyomavirus_1	6	30	25	84
human_polyomavirus_1	6	40	25	72
human_polyomavirus_1	6	50	25	66
human_polyomavirus_1	7	0	25	171
human_polyomavirus_1	7	10	25	124
human_polyomavirus_1	7	20	25	91
human_polyomavirus_1	7	30	25	82
human_polyomavirus_1	7	40	25	69
human_polyomavirus_1	7	50	25	63
human_polyomavirus_1	8	0	25	169
human_polyomavirus_1	8	10	25	114
human_polyomavirus_1	8	20	25	95
human_polyomavirus_1	8	30	25	82
human_polyomavirus_1	8	40	25	71
human_polyomavirus_1	8	50	25	61
human_polyomavirus_2	0	0	25	2547
human_polyomavirus_2	0	10	25	1253
human_polyomavirus_2	0	20	25	839
human_polyomavirus_2	0	30	25	616
human_polyomavirus_2	0	40	25	487
human_polyomavirus_2	0	50	25	392
human_polyomavirus_2	1	0	25	663
human_polyomavirus_2	1	10	25	399
human_polyomavirus_2	1	20	25	289
human_polyomavirus_2	1	30	25	242
human_polyomavirus_2	1	40	25	180
human_polyomavirus_2	1	50	25	150
human_polyomavirus_2	2	0	25	385
human_polyomavirus_2	2	10	25	252
human_polyomavirus_2	2	20	25	188
human_polyomavirus_2	2	30	25	147
human_polyomavirus_2	2	40	25	119
human_polyomavirus_2	2	50	25	94
human_polyomavirus_2	3	0	25	277
human_polyomavirus_2	3	10	25	194
human_polyomavirus_2	3	20	25	147
human_polyomavirus_2	3	30	25	124
human_polyomavirus_2	3	40	25	99
human_polyomavirus_2	3	50	25	79
human_polyomavirus_2	4	0	25	251
human_polyomavirus_2	4	10	25	174
human_polyomavirus_2	4	20	25	132
human_polyomavirus_2	4	30	25	109
human_polyomavirus_2	4	40	25	99
human_polyomavirus_2	4	50	25	74
human_polyomavirus_2	5	0	25	228
human_polyomavirus_2	5	10	25	160
human_polyomavirus_2	5	20	25	130
human_polyomavirus_2	5	30	25	104
human_polyomavirus_2	5	40	25	87
human_polyomavirus_2	5	50	25	67
human_polyomavirus_2	6	0	25	217
human_polyomavirus_2	6	10	25	162
human_polyomavirus_2	6	20	25	125
human_polyomavirus_2	6	30	25	99
human_polyomavirus_2	6	40	25	81
human_polyomavirus_2	6	50	25	68
human_polyomavirus_2	7	0	25	208
human_polyomavirus_2	7	10	25	159
human_polyomavirus_2	7	20	25	117
human_polyomavirus_2	7	30	25	98
human_polyomavirus_2	7	40	25	82
human_polyomavirus_2	7	50	25	65
human_polyomavirus_2	8	0	25	196
human_polyomavirus_2	8	10	25	154
human_polyomavirus_2	8	20	25	115
human_polyomavirus_2	8	30	25	100
human_polyomavirus_2	8	40	25	78
human_polyomavirus_2	8	50	25	64
human_polyomavirus_3	0	0	25	130
human_polyomavirus_3	0	10	25	105
human_polyomavirus_3	0	20	25	72
human_polyomavirus_3	0	30	25	65
human_polyomavirus_3	0	40	25	56
human_polyomavirus_3	0	50	25	45
human_polyomavirus_3	1	0	25	91
human_polyomavirus_3	1	10	25	87
human_polyomavirus_3	1	20	25	60
human_polyomavirus_3	1	30	25	54
human_polyomavirus_3	1	40	25	51
human_polyomavirus_3	1	50	25	40
human_polyomavirus_3	2	0	25	85
human_polyomavirus_3	2	10	25	86
human_polyomavirus_3	2	20	25	65
human_polyomavirus_3	2	30	25	54
human_polyomavirus_3	2	40	25	49
human_polyomavirus_3	2	50	25	42
human_polyomavirus_3	3	0	25	86
human_polyomavirus_3	3	10	25	79
human_polyomavirus_3	3	20	25	63
human_polyomavirus_3	3	30	25	56
human_polyomavirus_3	3	40	25	52
human_polyomavirus_3	3	50	25	43
human_polyomavirus_3	4	0	25	91
human_polyomavirus_3	4	10	25	81
human_polyomavirus_3	4	20	25	63
human_polyomavirus_3	4	30	25	55
human_polyomavirus_3	4	40	25	51
human_polyomavirus_3	4	50	25	43
human_polyomavirus_3	5	0	25	92
human_polyomavirus_3	5	10	25	80
human_polyomavirus_3	5	20	25	60
human_polyomavirus_3	5	30	25	55
human_polyomavirus_3	5	40	25	53
human_polyomavirus_3	5	50	25	40
human_polyomavirus_3	6	0	25	89
human_polyomavirus_3	6	10	25	83
human_polyomavirus_3	6	20	25	60
human_polyomavirus_3	6	30	25	55
human_polyomavirus_3	6	40	25	50
human_polyomavirus_3	6	50	25	40
human_polyomavirus_3	7	0	25	90
human_polyomavirus_3	7	10	25	79
human_polyomavirus_3	7	20	25	61
human_polyomavirus_3	7	30	25	51
human_polyomavirus_3	7	40	25	53
human_polyomavirus_3	7	50	25	44
human_polyomavirus_3	8	0	25	86
human_polyomavirus_3	8	10	25	86
human_polyomavirus_3	8	20	25	63
human_polyomavirus_3	8	30	25	55
human_polyomavirus_3	8	40	25	50
human_polyomavirus_3	8	50	25	41
human_polyomavirus_4	0	0	25	474
human_polyomavirus_4	0	10	25	463
human_polyomavirus_4	0	20	25	259
human_polyomavirus_4	0	30	25	178
human_polyomavirus_4	0	40	25	135
human_polyomavirus_4	0	50	25	117
human_polyomavirus_4	1	0	25	162
human_polyomavirus_4	1	10	25	159
human_polyomavirus_4	1	20	25	109
human_polyomavirus_4	1	30	25	82
human_polyomavirus_4	1	40	25	65
human_polyomavirus_4	1	50	25	63
human_polyomavirus_4	2	0	25	123
human_polyomavirus_4	2	10	25	112
human_polyomavirus_4	2	20	25	85
human_polyomavirus_4	2	30	25	63
human_polyomavirus_4	2	40	25	58
human_polyomavirus_4	2	50	25	50
human_polyomavirus_4	3	0	25	109
human_polyomavirus_4	3	10	25	103
human_polyomavirus_4	3	20	25	78
human_polyomavirus_4	3	30	25	61
human_polyomavirus_4	3	40	25	52
human_polyomavirus_4	3	50	25	48
human_polyomavirus_4	4	0	25	104
human_polyomavirus_4	4	10	25	100
human_polyomavirus_4	4	20	25	76
human_polyomavirus_4	4	30	25	59
human_polyomavirus_4	4	40	25	52
human_polyomavirus_4	4	50	25	42
human_polyomavirus_4	5	0	25	99
human_polyomavirus_4	5	10	25	94
human_polyomavirus_4	5	20	25	73
human_polyomavirus_4	5	30	25	58
human_polyomavirus_4	5	40	25	51
human_polyomavirus_4	5	50	25	45
human_polyomavirus_4	6	0	25	96
human_polyomavirus_4	6	10	25	91
human_polyomavirus_4	6	20	25	72
human_polyomavirus_4	6	30	25	60
human_polyomavirus_4	6	40	25	53
human_polyomavirus_4	6	50	25	46
human_polyomavirus_4	7	0	25	101
human_polyomavirus_4	7	10	25	94
human_polyomavirus_4	7	20	25	72
human_polyomavirus_4	7	30	25	61
human_polyomavirus_4	7	40	25	48
human_polyomavirus_4	7	50	25	46
human_polyomavirus_4	8	0	25	97
human_polyomavirus_4	8	10	25	94
human_polyomavirus_4	8	20	25	71
human_polyomavirus_4	8	30	25	57
human_polyomavirus_4	8	40	25	55
human_polyomavirus_4	8	50	25	42
human_polyomavirus_5	0	0	25	665
human_polyomavirus_5	0	10	25	475
human_polyomavirus_5	0	20	25	357
human_polyomavirus_5	0	30	25	280
human_polyomavirus_5	0	40	25	223
human_polyomavirus_5	0	50	25	183
human_polyomavirus_5	1	0	25	317
human_polyomavirus_5	1	10	25	230
human_polyomavirus_5	1	20	25	190
human_polyomavirus_5	1	30	25	153
human_polyomavirus_5	1	40	25	128
human_polyomavirus_5	1	50	25	107
human_polyomavirus_5	2	0	25	258
human_polyomavirus_5	2	10	25	202
human_polyomavirus_5	2	20	25	161
human_polyomavirus_5	2	30	25	138
human_polyomavirus_5	2	40	25	116
human_polyomavirus_5	2	50	25	100
human_polyomavirus_5	3	0	25	245
human_polyomavirus_5	3	10	25	205
human_polyomavirus_5	3	20	25	161
human_polyomavirus_5	3	30	25	136
human_polyomavirus_5	3	40	25	114
human_polyomavirus_5	3	50	25	96
human_polyomavirus_5	4	0	25	227
human_polyomavirus_5	4	10	25	194
human_polyomavirus_5	4	20	25	157
human_polyomavirus_5	4	30	25	131
human_polyomavirus_5	4	40	25	106
human_polyomavirus_5	4	50	25	92
human_polyomavirus_5	5	0	25	231
human_polyomavirus_5	5	10	25	193
human_polyomavirus_5	5	20	25	158
human_polyomavirus_5	5	30	25	128
human_polyomavirus_5	5	40	25	111
human_polyomavirus_5	5	50	25	95
human_polyomavirus_5	6	0	25	225
human_polyomavirus_5	6	10	25	189
human_polyomavirus_5	6	20	25	162
human_polyomavirus_5	6	30	25	130
human_polyomavirus_5	6	40	25	108
human_polyomavirus_5	6	50	25	90
human_polyomavirus_5	7	0	25	220
human_polyomavirus_5	7	10	25	187
human_polyomavirus_5	7	20	25	151
human_polyomavirus_5	7	30	25	128
human_polyomavirus_5	7	40	25	110
human_polyomavirus_5	7	50	25	98
human_polyomavirus_5	8	0	25	225
human_polyomavirus_5	8	10	25	188
human_polyomavirus_5	8	20	25	148
human_polyomavirus_5	8	30	25	128
human_polyomavirus_5	8	40	25	104
human_polyomavirus_5	8	50	25	97
human_respirovirus_1	0	0	25	2529
human_respirovirus_1	0	10	25	1751
human_respirovirus_1	0	20	25	1271
human_respirovirus_1	0	30	25	984
human_respirovirus_1	0	40	25	818
human_respirovirus_1	0	50	25	690
human_respirovirus_1	1	0	25	1100
human_respirovirus_1	1	10	25	772
human_respirovirus_1	1	20	25	604
human_respirovirus_1	1	30	25	480
human_respirovirus_1	1	40	25	400
human_respirovirus_1	1	50	25	328
human_respirovirus_1	2	0	25	686
human_respirovirus_1	2	10	25	509
human_respirovirus_1	2	20	25	369
human_respirovirus_1	2	30	25	297
human_respirovirus_1	2	40	25	244
human_respirovirus_1	2	50	25	201
human_respirovirus_1	3	0	25	544
human_respirovirus_1	3	10	25	372
human_respirovirus_1	3	20	25	288
human_respirovirus_1	3	30	25	236
human_respirovirus_1	3	40	25	206
human_respirovirus_1	3	50	25	177
human_respirovirus_1	4	0	25	478
human_respirovirus_1	4	10	25	336
human_respirovirus_1	4	20	25	259
human_respirovirus_1	4	30	25	221
human_respirovirus_1	4	40	25	183
human_respirovirus_1	4	50	25	161
human_respirovirus_1	5	0	25	427
human_respirovirus_1	5	10	25	309
human_respirovirus_1	5	20	25	238
human_respirovirus_1	5	30	25	203
human_respirovirus_1	5	40	25	175
human_respirovirus_1	5	50	25	155
human_respirovirus_1	6	0	25	417
human_respirovirus_1	6	10	25	309
human_respirovirus_1	6	20	25	239
human_respirovirus_1	6	30	25	209
human_respirovirus_1	6	40	25	173
human_respirovirus_1	6	50	25	154
human_respirovirus_1	7	0	25	410
human_respirovirus_1	7	10	25	307
human_respirovirus_1	7	20	25	232
human_respirovirus_1	7	30	25	210
human_respirovirus_1	7	40	25	174
human_respirovirus_1	7	50	25	153
human_respirovirus_1	8	0	25	406
human_respirovirus_1	8	10	25	290
human_respirovirus_1	8	20	25	247
human_respirovirus_1	8	30	25	203
human_respirovirus_1	8	40	25	164
human_respirovirus_1	8	50	25	150
human_respirovirus_3	0	0	25	12878
human_respirovirus_3	0	10	25	7947
human_respirovirus_3	0	20	25	5669
human_respirovirus_3	0	30	25	4338
human_respirovirus_3	0	40	25	3413
human_respirovirus_3	0	50	25	2862
human_respirovirus_3	1	0	25	4831
human_respirovirus_3	1	10	25	3100
human_respirovirus_3	1	20	25	2215
human_respirovirus_3	1	30	25	1716
human_respirovirus_3	1	40	25	1399
human_respirovirus_3	1	50	25	1168
human_respirovirus_3	2	0	25	2394
human_respirovirus_3	2	10	25	1492
human_respirovirus_3	2	20	25	1097
human_respirovirus_3	2	30	25	856
human_respirovirus_3	2	40	25	680
human_respirovirus_3	2	50	25	596
human_respirovirus_3	3	0	25	1471
human_respirovirus_3	3	10	25	948
human_respirovirus_3	3	20	25	703
human_respirovirus_3	3	30	25	563
human_respirovirus_3	3	40	25	473
human_respirovirus_3	3	50	25	410
human_respirovirus_3	4	0	25	1103
human_respirovirus_3	4	10	25	726
human_respirovirus_3	4	20	25	565
human_respirovirus_3	4	30	25	472
human_respirovirus_3	4	40	25	411
human_respirovirus_3	4	50	25	349
human_respirovirus_3	5	0	25	989
human_respirovirus_3	5	10	25	658
human_respirovirus_3	5	20	25	502
human_respirovirus_3	5	30	25	425
human_respirovirus_3	5	40	25	366
human_respirovirus_3	5	50	25	328
human_respirovirus_3	6	0	25	926
human_respirovirus_3	6	10	25	613
human_respirovirus_3	6	20	25	472
human_respirovirus_3	6	30	25	405
human_respirovirus_3	6	40	25	365
human_respirovirus_3	6	50	25	305
human_respirovirus_3	7	0	25	879
human_respirovirus_3	7	10	25	594
human_respirovirus_3	7	20	25	458
human_respirovirus_3	7	30	25	403
human_respirovirus_3	7	40	25	352
human_respirovirus_3	7	50	25	298
human_respirovirus_3	8	0	25	870
human_respirovirus_3	8	10	25	578
human_respirovirus_3	8	20	25	446
human_respirovirus_3	8	30	25	374
human_respirovirus_3	8	40	25	329
human_respirovirus_3	8	50	25	287
human_rubulavirus_2	0	0	25	2271
human_rubulavirus_2	0	10	25	1660
human_rubulavirus_2	0	20	25	1169
human_rubulavirus_2	0	30	25	919
human_rubulavirus_2	0	40	25	761
human_rubulavirus_2	0	50	25	636
human_rubulavirus_2	1	0	25	1018
human_rubulavirus_2	1	10	25	729
human_rubulavirus_2	1	20	25	563
human_rubulavirus_2	1	30	25	460
human_rubulavirus_2	1	40	25	376
human_rubulavirus_2	1	50	25	320
human_rubulavirus_2	2	0	25	697
human_rubulavirus_2	2	10	25	528
human_rubulavirus_2	2	20	25	400
human_rubulavirus_2	2	30	25	327
human_rubulavirus_2	2	40	25	277
human_rubulavirus_2	2	50	25	236
human_rubulavirus_2	3	0	25	545
human_rubulavirus_2	3	10	25	416
human_rubulavirus_2	3	20	25	325
human_rubulavirus_2	3	30	25	268
human_rubulavirus_2	3	40	25	226
human_rubulavirus_2	3	50	25	192
human_rubulavirus_2	4	0	25	470
human_rubulavirus_2	4	10	25	340
human_rubulavirus_2	4	20	25	281
human_rubulavirus_2	4	30	25	219
human_rubulavirus_2	4	40	25	185
human_rubulavirus_2	4	50	25	162
human_rubulavirus_2	5	0	25	428
human_rubulavirus_2	5	10	25	316
human_rubulavirus_2	5	20	25	253
human_rubulavirus_2	5	30	25	212
human_rubulavirus_2	5	40	25	179
human_rubulavirus_2	5	50	25	155
human_rubulavirus_2	6	0	25	420
human_rubulavirus_2	6	10	25	304
human_rubulavirus_2	6	20	25	235
human_rubulavirus_2	6	30	25	211
human_rubulavirus_2	6	40	25	175
human_rubulavirus_2	6	50	25	151
human_rubulavirus_2	7	0	25	401
human_rubulavirus_2	7	10	25	293
human_rubulavirus_2	7	20	25	235
human_rubulavirus_2	7	30	25	194
human_rubulavirus_2	7	40	25	170
human_rubulavirus_2	7	50	25	150
human_rubulavirus_2	8	0	25	394
human_rubulavirus_2	8	10	25	288
human_rubulavirus_2	8	20	25	238
human_rubulavirus_2	8	30	25	198
human_rubulavirus_2	8	40	25	166
human_rubulavirus_2	8	50	25	148
human_rubulavirus_4	0	0	25	2509
human_rubulavirus_4	0	10	25	2305
human_rubulavirus_4	0	20	25	1711
human_rubulavirus_4	0	30	25	1337
human_rubulavirus_4	0	40	25	1099
human_rubulavirus_4	0	50	25	907
human_rubulavirus_4	1	0	25	1668
human_rubulavirus_4	1	10	25	1462
human_rubulavirus_4	1	20	25	1092
human_rubulavirus_4	1	30	25	857
human_rubulavirus_4	1	40	25	694
human_rubulavirus_4	1	50	25	582
human_rubulavirus_4	2	0	25	1223
human_rubulavirus_4	2	10	25	1068
human_rubulavirus_4	2	20	25	800
human_rubulavirus_4	2	30	25	630
human_rubulavirus_4	2	40	25	524
human_rubulavirus_4	2	50	25	437
human_rubulavirus_4	3	0	25	987
human_rubulavirus_4	3	10	25	863
human_rubulavirus_4	3	20	25	661
human_rubulavirus_4	3	30	25	524
human_rubulavirus_4	3	40	25	443
human_rubulavirus_4	3	50	25	381
human_rubulavirus_4	4	0	25	868
human_rubulavirus_4	4	10	25	754
human_rubulavirus_4	4	20	25	576
human_rubulavirus_4	4	30	25	469
human_rubulavirus_4	4	40	25	391
human_rubulavirus_4	4	50	25	332
human_rubulavirus_4	5	0	25	791
human_rubulavirus_4	5	10	25	680
human_rubulavirus_4	5	20	25	526
human_rubulavirus_4	5	30	25	431
human_rubulavirus_4	5	40	25	345
human_rubulavirus_4	5	50	25	303
human_rubulavirus_4	6	0	25	759
human_rubulavirus_4	6	10	25	604
human_rubulavirus_4	6	20	25	473
human_rubulavirus_4	6	30	25	394
human_rubulavirus_4	6	40	25	316
human_rubulavirus_4	6	50	25	276
human_rubulavirus_4	7	0	25	724
human_rubulavirus_4	7	10	25	585
human_rubulavirus_4	7	20	25	447
human_rubulavirus_4	7	30	25	363
human_rubulavirus_4	7	40	25	301
human_rubulavirus_4	7	50	25	265
human_rubulavirus_4	8	0	25	682
human_rubulavirus_4	8	10	25	559
human_rubulavirus_4	8	20	25	424
human_rubulavirus_4	8	30	25	350
human_rubulavirus_4	8	40	25	298
human_rubulavirus_4	8	50	25	241
human_smacovirus_1	0	0	25	363
human_smacovirus_1	0	10	25	370
human_smacovirus_1	0	20	25	275
human_smacovirus_1	0	30	25	207
human_smacovirus_1	0	40	25	171
human_smacovirus_1	0	50	25	139
human_smacovirus_1	1	0	25	276
human_smacovirus_1	1	10	25	279
human_smacovirus_1	1	20	25	205
human_smacovirus_1	1	30	25	156
human_smacovirus_1	1	40	25	128
human_smacovirus_1	1	50	25	99
human_smacovirus_1	2	0	25	219
human_smacovirus_1	2	10	25	222
human_smacovirus_1	2	20	25	157
human_smacovirus_1	2	30	25	128
human_smacovirus_1	2	40	25	100
human_smacovirus_1	2	50	25	81
human_smacovirus_1	3	0	25	177
human_smacovirus_1	3	10	25	180
human_smacovirus_1	3	20	25	129
human_smacovirus_1	3	30	25	102
human_smacovirus_1	3	40	25	87
human_smacovirus_1	3	50	25	63
human_smacovirus_1	4	0	25	156
human_smacovirus_1	4	10	25	154
human_smacovirus_1	4	20	25	115
human_smacovirus_1	4	30	25	91
human_smacovirus_1	4	40	25	74
human_smacovirus_1	4	50	25	66
human_smacovirus_1	5	0	25	143
human_smacovirus_1	5	10	25	144
human_smacovirus_1	5	20	25	109
human_smacovirus_1	5	30	25	83
human_smacovirus_1	5	40	25	75
human_smacovirus_1	5	50	25	67
human_smacovirus_1	6	0	25	132
human_smacovirus_1	6	10	25	139
human_smacovirus_1	6	20	25	100
human_smacovirus_1	6	30	25	84
human_smacovirus_1	6	40	25	66
human_smacovirus_1	6	50	25	56
human_smacovirus_1	7	0	25	130
human_smacovirus_1	7	10	25	129
human_smacovirus_1	7	20	25	97
human_smacovirus_1	7	30	25	76
human_smacovirus_1	7	40	25	68
human_smacovirus_1	7	50	25	56
human_smacovirus_1	8	0	25	129
human_smacovirus_1	8	10	25	125
human_smacovirus_1	8	20	25	94
human_smacovirus_1	8	30	25	78
human_smacovirus_1	8	40	25	62
human_smacovirus_1	8	50	25	52
ikoma_lyssavirus	0	0	25	193
ikoma_lyssavirus	0	10	25	204
ikoma_lyssavirus	0	20	25	159
ikoma_lyssavirus	0	30	25	128
ikoma_lyssavirus	0	40	25	110
ikoma_lyssavirus	0	50	25	88
ikoma_lyssavirus	1	0	25	187
ikoma_lyssavirus	1	10	25	199
ikoma_lyssavirus	1	20	25	159
ikoma_lyssavirus	1	30	25	126
ikoma_lyssavirus	1	40	25	110
ikoma_lyssavirus	1	50	25	93
ikoma_lyssavirus	2	0	25	188
ikoma_lyssavirus	2	10	25	201
ikoma_lyssavirus	2	20	25	157
ikoma_lyssavirus	2	30	25	131
ikoma_lyssavirus	2	40	25	111
ikoma_lyssavirus	2	50	25	89
